orpha_code;orpha_concept_id;snomed_code;snomed_concept_id;snomed_domain_id;snomed_domain_concept_id;orpha_valid_start_date;orpha_valid_end_date;mapping_valid_start_date;mapping_valid_end_date
1229;0;722390006;36716397;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1231;0;408537003;4252383;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1234;0;722376008;36717212;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1236;0;783005002;37204364;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1237;0;717859007;36713499;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1240;0;389162001;4305415;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1241;0;733046006;37116364;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1243;0;90036004;4231849;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1246;0;205828009;4118414;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1247;0;10087007;436038;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1248;0;715985008;37396243;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1252;0;717913006;36717046;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1253;0;28599006;4102620;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1259;0;717915004;36713544;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1261;0;733049004;37116365;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1262;0;722296002;36716325;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1263;0;254054000;4109057;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1264;0;719910004;36714609;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1267;0;398565003;4135020;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1270;0;711153001;46272737;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1272;0;720955004;36715332;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1275;0;764437006;35610788;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1276;0;720568003;36715087;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1277;0;765761009;35623289;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1278;0;732957009;37116293;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1292;0;720573009;36715092;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1293;0;254088006;4109176;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1295;0;720574003;36717398;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1296;0;732961003;37116296;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1297;0;449821007;42709949;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1299;0;719097002;36714022;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1300;0;718222000;37397557;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1302;0;719218000;36714118;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1303;0;40100001;4222731;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1304;0;75702008;441497;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1305;0;702431004;45765482;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1306;0;60399005;4245402;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1307;0;722429003;36716427;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1308;0;715409005;37395832;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1309;0;236443009;195072;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1310;0;24752008;4083321;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1313;0;724228005;37110134;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1314;0;719164000;36714076;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1318;0;720599002;36715112;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1319;0;733045005;37116363;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1320;0;13534001;4028657;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1321;0;720600004;36715113;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1323;0;715986009;37396244;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1325;0;733466005;37116665;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1326;0;720603002;36715116;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1327;0;720602007;36715115;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1328;0;34643004;4142627;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1329;0;360481003;4235784;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1330;0;718216009;37399403;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1331;0;715412008;37395835;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1332;0;255032005;4111011;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1333;0;715414009;37395837;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1334;0;234568006;4120634;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1335;0;281587000;4085564;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1336;0;403790004;4297931;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1338;0;783738002;37204832;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1340;0;403770008;4300448;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1342;0;721013001;36717434;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1344;0;450919004;42872924;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1345;0;720609003;36715121;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1349;0;724173009;37119055;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1350;0;721010003;36715370;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1352;0;763066009;35621810;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1354;0;721009008;36715369;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1355;0;715987000;37396245;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1358;0;429753001;4181170;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1359;0;733491005;37116686;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1361;0;360943000;4236668;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1366;0;719104003;36714028;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1368;0;719102004;36714026;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1369;0;717812000;36713473;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1373;0;715988005;37396246;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1375;0;722379001;36716388;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1377;0;722382006;36717554;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1380;0;722381004;36716390;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1381;0;715989002;37396247;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1383;0;722378009;36716387;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1387;0;722380003;36716389;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1388;0;722383001;36716391;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1389;0;732251003;37118457;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1393;0;51780007;4199001;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1394;0;720635002;36715139;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1397;0;715990006;37396248;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1398;0;253172000;4100700;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1399;0;715415005;37399446;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1401;0;239037001;4034564;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1406;0;733034007;37116357;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1410;0;254230001;4110262;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1412;0;702312009;45765388;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1414;0;28724005;4102952;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1415;0;720636001;36715140;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1422;0;720851007;36715303;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1423;0;719404009;36714260;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1425;0;254099008;4113729;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1426;0;389261002;4308194;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1427;0;254060000;4111312;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1428;0;726628003;37111597;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1429;0;230306001;4047753;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1433;0;720850008;36715302;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1435;0;717761005;36713437;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1436;0;722478008;36716463;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1437;0;47017007;4188465;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1438;0;86997002;4315042;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1439;0;770595006;36674763;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1440;0;702345009;45765413;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1441;0;778043005;36680595;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1442;0;88154004;4338221;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1443;0;765484001;35623151;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1444;0;23686004;4130177;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1445;0;31325007;4150841;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1446;0;13555004;4028502;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1447;0;81678004;4218093;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1448;0;765488003;35623155;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1449;0;765489006;35623106;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1450;0;715983001;37396242;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1451;0;239826001;4079739;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1452;0;65976001;4281998;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1453;0;719471002;36714305;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1454;0;721847002;36716035;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1456;0;253679008;4108748;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1457;0;7305005;321119;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1458;0;717772000;36713445;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1459;0;722386009;36716394;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1460;0;709414007;46271314;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1461;0;253269002;4102709;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1463;0;55510008;441108;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1464;0;45503006;434146;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1465;0;10007009;4002097;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1466;0;41283003;4184814;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1467;0;405810005;4233620;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1471;0;717785002;36717635;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1473;0;719042007;36713988;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1475;0;446449009;40487865;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1478;0;405752007;4236884;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1479;0;725145002;37110775;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1482;0;231858009;4335889;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1484;0;720746006;36715216;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1485;0;726620005;37118032;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1486;0;715418007;37395840;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1487;0;720747002;36717415;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1488;0;720748007;36715217;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1489;0;27836007;257778;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1490;0;720749004;36715218;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1493;0;719824001;36714540;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1495;0;722455002;36716446;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1496;0;702439002;45765489;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1501;0;255035007;4116230;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1505;0;205484001;4006937;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1506;0;783004003;37204363;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1508;0;732248005;37115760;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1509;0;720752007;36715221;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1512;0;715991005;37396249;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1513;0;205506004;4006941;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1514;0;763665007;35622278;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1515;0;254093009;4109974;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1516;0;720755009;36717339;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1517;0;239087008;4034647;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1519;0;724284005;37110171;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1520;0;715421009;37395843;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1521;0;720757001;36715224;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1522;0;36601008;4275508;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1524;0;725098001;37110743;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1525;0;720753002;36717416;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1527;0;720818003;36715273;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1528;0;715422002;37398921;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1529;0;702362004;45765427;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1531;0;57219006;4210998;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1532;0;722451006;36716443;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1533;0;732250002;37115762;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1538;0;720813007;36715269;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1540;0;709105005;46271070;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1541;0;720817008;36717423;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1544;0;715425000;37395845;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1545;0;725097006;37110742;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1546;0;42386007;440035;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1547;0;725096002;37110741;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1548;0;764950001;35622769;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1549;0;240370009;194265;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1551;0;763531001;35608648;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1552;0;413936007;4185325;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1553;0;720819006;36715274;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1555;0;703528008;45773093;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1556;0;254778000;4110737;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1560;0;59051007;440953;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1561;0;718124006;37397477;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1562;0;721082002;36715412;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1563;0;721083007;36715413;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1566;0;733094005;37116396;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1568;0;719139003;36714054;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1570;0;41878001;4221617;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1571;0;703542000;45766394;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1572;0;23238000;435228;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1573;0;723364003;37109616;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1574;0;723503006;37109699;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1576;0;718174008;37397519;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1580;0;719686003;36714448;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1581;0;770665005;36674815;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1587;0;770566002;36674737;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1590;0;763527007;35622171;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1596;0;766050000;35623635;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1597;0;732259001;37115768;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1598;0;56653005;4208982;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1600;0;270889005;4152969;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1606;0;699306003;44783245;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1617;0;719658006;36714437;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1620;0;763528002;35622172;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1621;0;726705007;37118039;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1627;0;721158009;36717450;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1636;0;763529005;35621915;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1642;0;763530000;35622094;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1643;0;726733007;37118089;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1646;0;717158001;37397119;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1647;0;403554008;4299963;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1652;0;444645005;40480260;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1653;0;109492001;4033915;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1655;0;721970009;36717347;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1656;0;111196000;140487;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1657;0;721090002;36717146;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1658;0;719595002;36714391;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1659;0;733044009;37116362;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1660;0;721091003;36715418;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1661;0;715426004;37395846;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1662;0;400128006;4266328;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1665;0;763717004;35622310;Observation;27;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1667;0;254066006;4111314;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1670;0;734019006;37116957;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1672;0;237733001;4029449;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1675;0;77365006;4299531;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1676;0;93059006;4245433;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1677;0;716773002;37399551;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1681;0;62192003;4268748;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1682;0;720512007;36715046;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1685;0;26089000;435188;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1686;0;718181001;37397525;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1692;0;829974003;3654230;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1695;0;770666006;36674816;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1698;0;764463001;35608006;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1699;0;14091009;4029958;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1702;0;764996009;35622803;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1703;0;764466009;35608007;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1705;0;20348002;4067773;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1706;0;764619001;35608059;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1708;0;764621006;35608061;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1711;0;764622004;35608062;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
1713;0;734016004;37116955;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
